seller_id,gmv,orders,late_rate,review_score,gmv_share,cumulative_gmv_share
850f4f8af5ea87287ac68de36e29107f,45285.37,186,0.06451612903225806,4.295081967213115,0.003435648038151031,0.31559954842456955
c826c40d7b19f62a09e2d7c5e7295ee2,44653.04,346,0.0953757225433526,4.130434782608695,0.003387675297198179,0.31898722372176774
b33e7c55446eabf8fe1a42d037ac7d6d,44215.17,149,0.12751677852348994,4.201342281879195,0.0033544555795174975,0.32234167930128527
ba90964cff9b9e0e6f32b23b82465f7b,44212.5,38,0.05263157894736842,4.421052631578948,0.0033542530156373336,0.3256959323169226
eeb6de78f79159600292e314a77cbd18,43510.84,82,0.036585365853658534,4.439024390243903,0.0033010204417961778,0.3289969527587188
c3cfdc648177fdbbbb35635a37472c53,43048.18,278,0.025179856115107913,4.469314079422382,0.003265919990561465,0.3322628727492803
4d6d651bd7684af3fffabd5f08d12e5a,42999.0,363,0.046831955922865015,4.223756906077348,0.003262188870102114,0.3355250616193824
b839e41795b7f3ad94cc2014a52f6796,42829.0,33,0.030303030303030304,4.090909090909091,0.003249291544398787,0.3387743531637812
e9779976487b77c6d4ac45f75ec7afe9,42229.69,645,0.07286821705426356,4.2601246105919,0.003203823919297252,0.3419781770830784
17a053fcb14bd219540cbde0df490be0,40353.24,124,0.08064516129032258,4.254098360655738,0.0030614639968501458,0.34503964107992857
d91fb3b7d041e83b64a00a3edfb37e4f,39926.39,524,0.06297709923664122,4.139102564102564,0.0030290803293415275,0.3480687214092701
834f3294fba9f932f56edc879193f925,39907.5,66,0.06060606060606061,4.545454545454546,0.0030276472088560224,0.3510963686181261
712e6ed8aa4aa1fa65dab41fed5737e4,39385.0,77,0.22077922077922077,3.3947368421052633,0.002988006898973738,0.3540843755170998
634964b17796e64304cadf1ad3050fb7,39114.1,265,0.1018867924528302,4.056603773584905,0.0029674546311323773,0.3570518301482322
2eb70248d66e0e3ef83659f71b244378,38990.72,187,0.13903743315508021,2.7907608695652173,0.002958094207336633,0.36000992435556883
391fc6631aebcf3004804e51b40bcf1e,38559.07,513,0.10526315789473684,4.063725490196078,0.0029253463800434504,0.36293527073561227
7142540dd4c91e2237acb7e911c4eba2,37181.94,316,0.08227848101265822,4.054140127388535,0.0028208681791856696,0.3657561389147979
7178f9f4dd81dcef02f62acdf8151e01,36795.4,202,0.04950495049504951,4.059701492537314,0.002791542695201175,0.36854768160999907
ea8482cd71df3c1969d7b9473ff13abc,36696.76,1132,0.10424028268551237,4.0266429840142095,0.002784059211628374,0.37133174082162745
59417c56835dd8e2e72f91f809cd4092,36459.0,18,0.0,4.277777777777778,0.0027660211636329445,0.3740977619852604
c70c1b0d8ca86052f45a432a38b73958,36289.15,260,0.08461538461538462,4.368217054263566,0.002753135217922885,0.37685089720318327
06a2c3af7b3aee5d69171b0e14f0ee87,36097.979999999996,389,0.23136246786632392,4.012987012987013,0.0027386317958363843,0.37958952899901965
c3867b4666c7d76867627c2f7fb22e21,34666.9,228,0.11842105263157894,4.079646017699115,0.002630060590733342,0.382219589589753
7299e27ed73d2ad986de7f7c77d919fa,34107.44,335,0.04776119402985075,4.429850746268657,0.0025876162505099106,0.3848072058402629
e9bc59e7b60fc3063eb2290deda4cced,33543.69,209,0.11004784688995216,4.076555023923445,0.0025448464424790247,0.38735205228274194
1835b56ce799e6a4dc4eddc053f04066,33005.32,417,0.11750599520383694,3.6630434782608696,0.0025040021293090235,0.38985605441205096
5c243662ce92d84573bfaff24c3e3700,32862.02,98,0.030612244897959183,4.144329896907217,0.0024931304424073365,0.3923491848544583
dbc22125167c298ef99da25668e1011f,32829.12,394,0.025380710659898477,4.320610687022901,0.002490634430550634,0.39483981928500894
9c0e69c7bf2619675bbadf47b43f655a,32720.4,151,0.10596026490066225,4.173333333333333,0.0024823862114302475,0.3973222054964392
2528513dd95219a6013d4d05176e391a,32660.2,160,0.05,3.968152866242038,0.002477819040798834,0.39980002453723806
70eea00b476a314817cefde4aad4f89a,31424.75,106,0.07547169811320754,4.40952380952381,0.0023840896229154495,0.40218411416015354
0241d4d5d36f10f80c644447315af0bd,31397.7,238,0.058823529411764705,4.352320675105485,0.002382037430796185,0.4045661515909497
88460e8ebdecbfecb5f9601833981930,31320.4,246,0.1951219512195122,3.442857142857143,0.0023761729409322602,0.406942324531882
7681ef142fd2c19048da7430856b5588,31211.81,58,0.13793103448275862,4.228070175438597,0.0023679345844727054,0.4093102591163547
87142160b41353c4e5fca2360caf6f92,31095.98,305,0.05573770491803279,4.40625,0.0023591469536714325,0.41166940607002617
855668e0971d4dfd7bef1b6a4133b41b,30849.22,300,0.14,3.85472972972973,0.002340426106079945,0.4140098321761061
e59aa562b9f8076dd550fcddf0e73491,30716.3,69,0.10144927536231885,4.260869565217392,0.0023303419147123784,0.41634017409081847
76d5af76d0271110f9af36c92573f765,30497.6,125,0.096,4.120967741935484,0.0023137498845281572,0.4186539239753466
70a12e78e608ac31179aea7f8422044b,29963.53,312,0.10897435897435898,3.8129032258064517,0.0022732317978318285,0.42092715577317846
53e4c6e0f4312d4d2107a8c9cddf45cd,29587.77,463,0.05399568034557235,4.130151843817788,0.002244724156030169,0.4231718799292086
d23019c84ffae2d5ef2270367b8605fc,29205.1,39,0.02564102564102564,4.410256410256411,0.0022156922758719793,0.4253875722050806
900ba814c251a692506d7834c1218441,28833.03,86,0.13953488372093023,4.226190476190476,0.0021874645819047038,0.42757503678698533
1554a68530182680ad5c8b042c3ab563,28726.69,241,0.07053941908713693,4.322175732217573,0.002179396925344164,0.4297544337123295
0b90b6df587eb83608a64ea8b390cf07,28492.76,163,0.03680981595092025,4.033950617283951,0.0021616494465101677,0.43191608315883967
59b22a78efb79a4797979612b885db36,27184.5,125,0.128,3.9838709677419355,0.00206239617989467,0.43397847933873435
d1c281d3ae149232351cd8c8cc885f0d,26833.61,214,0.08878504672897196,3.806603773584906,0.002035775340976785,0.4360142546797111
b32be1695eb7ec5f10f72d9610a12527,26575.0,44,0.045454545454545456,4.1395348837209305,0.0020161554739171533,0.43803041015362826
12b9676b00f60f3b700e83af21824c0e,26376.0,133,0.015037593984962405,4.537878787878788,0.002001058016182082,0.4400314681698103
7e1fb0a3ebfb01ffb3a7dae98bf3238d,26169.53,155,0.12903225806451613,4.189542483660131,0.0019853938347822826,0.4420168620045926
a3a38f4affed601eb87a97788c949667,26004.73,249,0.04819277108433735,4.4089068825910935,0.001972891015512234,0.44398975302010485
de23c3b98a88888289c6f5cc1209054a,25933.670000000002,161,0.09937888198757763,4.291925465838509,0.0019674999333682435,0.4459572529534731
9f505651f4a6abe901a56cdc21508025,25912.84,393,0.05089058524173028,4.366666666666666,0.0019659196316364766,0.4479231725851096
16090f2ca825584b5a147ab24aa30c86,25579.16,398,0.10804020100502512,4.088383838383838,0.0019406044572794993,0.4498637770423891
b94cc9f10ddc85e4ba73a6f7974e7101,25346.1,39,0.07692307692307693,4.297297297297297,0.0019229229824064555,0.4517867000247956
a416b6a846a11724393025641d4edd5e,24930.24,157,0.12738853503184713,4.2165605095541405,0.0018913730890712465,0.4536780731138668
c003204e1ab016dfa150abc119207b24,24904.29,195,0.06666666666666667,4.466666666666667,0.0018894043502359445,0.45556747746410275
1c68394e931a64f90ea236c5ea590300,24832.75,142,0.035211267605633804,3.9049295774647885,0.0018839768521134973,0.45745145431621625
f62d7bb4a613ec758a03342d46b580b2,24665.0,32,0.125,4.375,0.0018712502263091848,0.45932270454252544
1900267e848ceeba8fa32d80c1a5f5a8,24639.57,406,0.10344827586206896,3.8659147869674184,0.0018693209381172107,0.46119202548064264
001cca7ae9ae17fb1caed9dfb1094831,24487.03,195,0.06666666666666667,4.0625,0.001857748243630237,0.46304977372427286
b37c4c02bda3161a7546a4e6d222d5b2,24075.0,4,0.25,2.25,0.0018264889194564615,0.46487626264372933
dc4a0fc896dc34b0d5bfec8438291c80,23655.98,225,0.06666666666666667,3.8177777777777777,0.001794699287596414,0.46667096193132573
2b3e4a2a3ea8e01938cabda2a3e5cc79,23629.15,52,0.0,4.365384615384615,0.001792663786133942,0.4684636257174597
40db9e9aa57f7bb151bcda6b0f9bdbb7,23168.0,12,0.08333333333333333,2.3636363636363638,0.0017576778934981227,0.4702213036109578
612170e34b97004b3ba37eae81836b4c,23065.02,107,0.018691588785046728,4.429906542056075,0.0017498651487867778,0.4719711687597446
7b0df942f46435babab05d49b744b2c4,22600.63,32,0.09375,4.387096774193548,0.0017146334482963776,0.47368580220804096
1a3df491d1c4f1589fc2b934ada68bf2,22472.4,160,0.05625,4.271875,0.0017049050713849798,0.47539070727942595
744dac408745240a2c2528fb1b6028f3,22322.6,78,0.01282051282051282,4.576923076923077,0.001693540251441695,0.47708424753086764
710e3548e02bc1d2831dfc4f1b5b14d4,22019.27,129,0.046511627906976744,3.421875,0.0016705276290558705,0.47875477515992354
7ad32824caee82087b3e2e5f33b1bf32,22018.1,147,0.14285714285714285,3.861111111111111,0.0016704388651083827,0.4804252140250319
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,21940.8,20,0.25,3.65,0.0016645743752444582,0.4820897884002764
f45122a9ab94eb4f3f8953578bc0c560,21764.68,184,0.07608695652173914,3.972826086956522,0.0016512127458158114,0.4837410011460922
897060da8b9a21f655304d50fd935913,21669.51,303,0.11551155115511551,3.7216666666666667,0.0016439925194206017,0.4853849936655128
06e5eefc71ec47ae763c5c6f8db7064f,21648.670000000002,90,0.022222222222222223,3.977272727272727,0.0016424114590226177,0.4870274051245354
b1b3948701c5c72445495bd161b83a4c,21519.5,14,0.6428571428571429,1.9285714285714286,0.0016326117674867425,0.48866001689202215
8444e55c1f13cd5c179851e5ca5ebd00,21480.96,92,0.06521739130434782,3.369565217391304,0.0016296878678831765,0.49028970475990535
8f2ce03f928b567e3d56181ae20ae952,21213.2,151,0.152317880794702,4.1466666666666665,0.0016093738212342185,0.49189907858113957
05ff92fedb5be47920fea08e501238b9,21146.98,56,0.05357142857142857,4.303571428571429,0.0016043499335396637,0.4935034285146792
59fb871bf6f4522a87ba567b42dafecf,21068.61,122,0.06557377049180328,4.30327868852459,0.00159840426639043,0.4951018327810696
d2374cbcbb3ca4ab1086534108cc3ab7,20926.02,514,0.058365758754863814,3.7799607072691552,0.00158758644479021,0.49668941922585985
00ee68308b45bc5e2660cd833c3f81cc,20260.0,135,0.08888888888888889,4.298507462686567,0.001537057757349446,0.4982264769832093
48162d548f5b1b11b9d29d1e01f75a61,20109.39,66,0.030303030303030304,3.984848484848485,0.001525631485442516,0.4997521084686518
729f06993dac8e860d4f02d7088ca48a,19885.18,94,0.11702127659574468,4.21505376344086,0.0015086214301722634,0.5012607298988241
004c9cd9d87a3c30c522c48c4fc07416,19569.73,156,0.08333333333333333,4.162337662337662,0.0014846893043304133,0.5027454192031545
bfd27a966d91cfaafdb25d076585f0da,19225.0,114,0.05263157894736842,4.31858407079646,0.0014585358038027196,0.5042039550069572
dc317f341ab0e22f39acbd9dbf9b4a1f,18988.4,55,0.05454545454545454,4.1454545454545455,0.0014405857610885599,0.5056445407680458
96493fab2fbb13a14d0c0e8772eef5c3,18969.0,63,0.06349206349206349,4.064516129032258,0.0014391139486259448,0.5070836547166717
f457c46070d02cadd8a68551231220dd,18798.3,195,0.06153846153846154,3.8737113402061856,0.0014261635162873686,0.508509818232959
0dd184061fb0eaa7ca37932c68ab91c5,18446.92,161,0.11801242236024845,4.03125,0.0013995055027248094,0.5099093237356839
44073f8b7e41514de3b7815dd0237f4f,18380.64,142,0.035211267605633804,3.74468085106383,0.0013944770630329477,0.5113038007987168
d650b663c3b5f6fb392b6326366efa9a,18335.9,57,0.07017543859649122,4.368421052631579,0.0013910827903743192,0.5126948835890912
cd68562d3f44870c08922d380acae552,18119.7,122,0.18032786885245902,4.016528925619835,0.0013746804267445586,0.5140695640158358
527801b552d0077ffd170872eb49683b,17942.8,90,0.1,4.47191011235955,0.00136125962135092,0.5154308236371867
821fb029fc6e495ca4f08a35d51e53a5,17851.62,24,0.375,3.4782608695652173,0.0013543421027766296,0.5167851657399634
a888faf2d1baececa6baf9c3d603ee1f,17564.8,53,0.1509433962264151,4.09433962264151,0.0013325820383164634,0.5181177477782798
9de4643a8dbde634fe55621059d92273,17560.34,72,0.041666666666666664,4.527777777777778,0.0013322436731833056,0.5194499914514631
c72de06d72748d1a0dfb2125be43ba63,17522.0,21,0.0,4.476190476190476,0.0013293349469040963,0.5207793263983672
165fc07beebdcb6190fba8a06db2a449,17481.4,50,0.12,3.8,0.0013262547620596548,0.5221055811604268
94144541854e298c2d976cb893b81343,17286.28,68,0.04411764705882353,4.253731343283582,0.0013114516668171067,0.5234170328272439
8b321bb669392f5163d04c59e235e066,17262.94,930,0.1043010752688172,4.10475161987041,0.0013096809398646615,0.5247267137671086
1e8b33f18b4f7598d87f5cbee2282cc2,17233.56,122,0.04918032786885246,4.4,0.0013074519785166397,0.5260341657456252
54a1852d1b8f10312c55e906355666ee,17056.46,198,0.09595959595959595,4.355329949238579,0.0012940159997986442,0.5273281817454238
0c8380b62e38e8a1e6adbeba7eb9688c,17029.600000000002,178,0.056179775280898875,4.0852272727272725,0.0012919782223375187,0.5286201599677613
abe42c5d03695b4257b5c6cbf4e6784e,17000.0,49,0.16326530612244897,3.9583333333333335,0.0012897325703327038,0.5299098925380941
76d64c4aca3a7baf218bf93ef7fa768d,16911.8,64,0.03125,4.2265625,0.0012830411342913306,0.5311929336723854
c3acdfac4e3e97ff87529454fbc03642,16788.0,12,0.08333333333333333,4.25,0.0012736488465144374,0.5324665825188999
